Gslib file
6  
BHID  
X  
Y  
Z  
THICK  
ATG_mean  
94 591180.7287 9725565.2940 0.0000 2.0000 52.9483
95 591378.7792 9725565.6240 0.0000 2.5000 55.7322
96 591578.0997 9725564.2240 0.0000 2.5300 56.3984
97 591780.7302 9725565.2940 0.0000 1.5000 50.4064
98 591972.7406 9725557.4340 0.0000 0.5000 47.2872
99 590810.0678 9725362.6240 0.0000 1.5000 51.7359
100 590979.0982 9725359.9440 0.0000 2.0000 51.2803
101 591195.8787 9725370.8440 0.0000 2.5000 54.5506
102 591389.8592 9725360.8740 0.0000 1.5000 53.7731
103 591590.0397 9725381.5840 0.0000 1.5000 53.9462
104 591783.3101 9725389.0840 0.0000 1.5000 52.3777
106 590589.9673 9725206.8440 0.0000 3.3500 53.0051
107 590830.7079 9725160.9330 0.0000 2.9000 54.7524
108 590981.4282 9725159.8530 0.0000 2.3500 53.8284
109 591241.5488 9725158.6430 0.0000 1.5000 54.2020
110 591375.5692 9725158.8230 0.0000 2.0000 54.6634
111 591567.9496 9725160.5630 0.0000 3.5000 53.2240
112 591794.9602 9725161.9830 0.0000 2.5000 52.3611
113 591959.5805 9725158.8330 0.0000 0.5000 52.1349
114 590743.4776 9724961.5030 0.0000 2.0000 49.4234
115 590943.9181 9724961.9030 0.0000 1.5000 45.9483
116 591184.0887 9724961.5130 0.0000 2.5000 53.9698
117 591382.5492 9724962.3630 0.0000 3.5000 51.5759
118 591991.5006 9724958.1630 0.0000 0.5000 45.3469
119 591781.0202 9725914.5550 0.0000 2.0000 52.0088
120 588904.3132 9724852.1030 0.0000 3.5000 53.7795
121 588904.6232 9724857.4830 0.0000 3.0000 52.0637
122 588904.0232 9724862.4930 0.0000 4.0000 54.1141
123 588904.1932 9724867.4030 0.0000 2.0000 53.8813
124 588903.9732 9724872.4330 0.0000 4.0000 53.3704
125 588904.5932 9724877.5630 0.0000 1.5000 51.9997
126 588903.6432 9724887.3930 0.0000 1.6000 52.6973
127 588904.0232 9724897.5230 0.0000 2.5000 51.8711
128 588903.6032 9724907.1030 0.0000 1.8000 54.3180
129 588903.3632 9724917.4930 0.0000 1.8000 51.9438
130 588903.9632 9724927.2530 0.0000 1.5000 53.5886
131 588903.9132 9724952.4530 0.0000 3.6500 56.2526
132 588903.8632 9724977.5230 0.0000 2.5500 53.4483
133 588903.9732 9725002.3730 0.0000 4.5000 50.3385
134 588904.1232 9725027.2030 0.0000 3.4500 54.3751
135 588903.8832 9725052.3630 0.0000 1.5000 53.1449
136 588899.4032 9724852.9330 0.0000 2.5000 50.0718
