BHID,X,Y,Z_STRAT_TOP,Z_MID,Z_TOP,Z_BOT,LENGTH,RCG,ATG,AAG,STG,SRG,FEG,TIG,PPG,LITOM,LPCP,NORTH_FLAG
310,588966.6833,9724552.812,-4.25,94.82,95.07,94.57,0.5,72.9444,57.63802766079371,53.29603040672073,5.061385270150963,4.821015396658277,6.247376388043496,0.9503765813414053,29.011970422678097,50,1,1
311,588975.0434,9724461.012,-0.25,98.07,98.32,97.82,0.5,89.4575,55.90515920520917,51.28635526814409,3.2157329815834332,2.7621755179833998,10.509203176927592,1.3664425363999664,28.734667852332112,50,1,1
311,588975.0434,9724461.012,-0.75,97.57,97.82,97.32,0.5,84.7704,56.339916147617565,52.61090532544379,3.129632435378387,2.9378320616630336,9.89285020242915,1.256695889131112,28.96966209903457,50,1,1
311,588975.0434,9724461.012,-1.25,97.07,97.32,96.82,0.5,80.7359,56.75358989495379,51.916668048538504,4.440597713037199,3.9335546714658536,9.131331116640801,1.180283317582389,27.609218936061904,50,1,1
311,588975.0434,9724461.012,-1.75,96.57,96.82,96.32,0.5,80.3787,55.298014150515,49.467346981227614,5.657048867423833,5.232818301365909,9.114727548467444,1.2354439621442,28.324004339458092,50,1,1
311,588975.0434,9724461.012,-2.25,96.07,96.32,95.82,0.5,63.5944,50.65512813864113,43.62480500641566,7.3224540509856215,6.244529257293095,14.526724217855662,0.9562216044179991,26.044533271797516,50,1,1
311,588975.0434,9724461.012,-2.75,95.57,95.82,95.32,0.5,66.3108,48.37693703589762,39.85133705520066,8.296942018494725,6.4587524023236025,17.797669779281804,0.9047824668078202,24.60212057764346,50,1,1
312,588923.9332,9724368.812,-0.25,97.56,97.81,97.31,0.5,92.4083,55.61914837411791,53.57356751179277,2.5758221458462063,1.7503168600656003,9.407748746595274,1.5705625555280207,28.78163311845365,50,1,1
312,588923.9332,9724368.812,-0.75,97.06,97.31,96.81,0.5,87.6213,53.78873912165193,48.08191649290754,4.265959509845209,2.574268640159413,12.389096199211837,1.130820868898316,27.32750516141623,50,1,1
312,588923.9332,9724368.812,-1.25,96.56,96.81,96.31,0.5,70.1027,54.198429201728324,49.03366702851673,6.445143810438116,4.761288720691215,9.56220132462801,1.0630033194156572,27.741653759412976,50,1,1
312,588923.9332,9724368.812,-1.75,96.06,96.31,95.81,0.5,75.0588,50.86352579577611,45.426165965882745,7.216164846760139,5.868911893075828,13.057856080832627,1.0313619722137846,26.233205167148952,50,1,1
312,588923.9332,9724368.812,-2.25,95.56,95.81,95.31,0.5,56.0773,53.10890700871832,46.058796340052034,8.449213621197885,7.188335288967194,9.71523939276677,0.8991512875976555,26.81153370436879,50,1,1
313,588981.4634,9724271.251,-0.25,98.2,98.45,97.95,0.5,83.4288,51.30051264671194,46.739964814308735,5.764401609516139,4.440572733876072,14.96474226526092,1.3255480841148382,26.10793499367125,50,1,1
313,588981.4634,9724271.251,-0.75,97.7,97.95,97.45,0.5,73.914,53.28778841356171,47.677385004194065,7.384973841220878,5.913456305977217,10.186472389533785,1.1826948264198933,28.019901569391457,50,1,1
314,589014.4635,9725570.725,-0.25,95.2,95.45,94.95,0.5,87.06909999999999,48.656137714757584,45.07410782470475,2.567200223730348,1.5554431836323106,22.15384219200612,1.6478702628142474,23.454167164929924,50,1,1
314,589014.4635,9725570.725,-0.75,94.7,94.95,94.45,0.5,73.3942,53.35722707243897,48.994188772409814,4.387808780530341,3.223047227165089,12.862387327608996,1.4814676745573903,25.765516632104447,50,1,1
314,589014.4635,9725570.725,-1.25,94.2,94.45,93.95,0.5,64.7929,54.77572742075135,49.16675059767351,5.756176766281491,4.56783711178231,9.869248451605037,1.350146475925603,26.286471650443183,50,1,1
314,589014.4635,9725570.725,-1.75,93.7,93.95,93.45,0.5,55.639900000000004,51.63076235039963,40.5265714729897,9.804594366632577,8.29443352701928,10.718248672265766,1.1577537594424145,24.815061946552742,50,1,1
315,589055.4636,9725467.314,-0.25,95.81,96.06,95.56,0.5,86.26669999999999,48.661618819312665,45.15976702481955,2.4685898011631373,1.0841878905765494,23.326278777326593,1.5376449487461559,25.013394075581886,50,1,1
315,589055.4636,9725467.314,-0.75,95.31,95.56,95.06,0.5,77.4251,53.7826921992997,48.01342470594161,3.2972561636988518,1.2856564524940879,12.13706230408485,1.6435577816496199,28.08045765003855,50,1,1
315,589055.4636,9725467.314,-1.25,94.81,95.06,94.56,0.5,72.2657,50.78558860150805,48.22739427556919,3.490164165018813,2.6400809983159372,15.7595749338898,1.39697879215174,26.820413315030507,50,1,1
315,589055.4636,9725467.314,-1.75,94.31,94.56,94.06,0.5,64.0149,54.73763988696383,44.772226384794806,4.810730379958415,3.3371753451149653,11.269629145714513,1.3739772584195242,27.77080566555599,50,1,1
315,589055.4636,9725467.314,-2.25,93.81,94.06,93.56,0.5,62.1516,54.213696934592186,48.0991125956532,4.802346777878607,2.9560094993531942,10.218776231022211,1.1464992888356855,27.98686034148759,50,1,1
315,589055.4636,9725467.314,-2.85,93.21,93.56,92.86,0.7,58.4626,56.94176326061447,48.122367804374086,7.81621807446128,3.0330566071300287,7.257059378132345,1.0297650942653938,27.819546102978656,50,1,1
315,589055.4636,9725467.314,-3.45,92.61,92.86,92.36,0.5,63.9309,55.46569091159361,45.564945015634066,8.52676934471437,4.448396263778549,7.5729557475336655,1.0118468471427744,27.340892951608694,50,1,1
316,589054.9336,9725359.864,-0.25,94.23,94.48,93.98,0.5,64.7576,46.368562792784175,40.87870811425995,6.81353358694578,5.407108908298023,21.554895857011378,1.2519058663384683,23.847473320506012,50,1,1
316,589054.9336,9725359.864,-0.75,93.73,93.98,93.48,0.5,60.9737,50.77398908709821,43.9578737324453,6.367963987752097,4.405645102724617,16.254264484523652,1.2229204788293968,25.90507912099807,50,1,1
316,589054.9336,9725359.864,-1.25,93.23,93.48,92.98,0.5,60.135099999999994,51.74902527475634,44.60971763579009,6.3858749349381645,4.55396762955412,14.25323031640423,1.1395914066826196,26.533715769991236,50,1,1
316,589054.9336,9725359.864,-1.75,92.73,92.98,92.48,0.5,64.6302,50.147439054807194,44.596583838515116,5.89507398089438,4.642300701529625,16.14876496746103,1.0143850707563957,26.013318931397393,50,1,1
316,589054.9336,9725359.864,-2.25,92.23,92.48,91.98,0.5,72.1108,54.17462429483517,49.83787282903533,5.194712170715067,4.153163498394139,12.760864980002996,1.074087676187201,27.42160020413031,50,1,1
316,589054.9336,9725359.864,-2.75,91.73,91.98,91.48,0.5,66.9234,54.69134682786589,49.91296797831551,5.231826126586515,3.8749511232244624,10.753838291240433,0.9880678761091037,27.997192995275196,50,1,1
316,589054.9336,9725359.864,-3.25,91.23,91.48,90.98,0.5,62.5047,55.25167552040086,48.4070782021192,6.624368252307426,4.764733436045609,9.498013808561595,0.917201508046595,27.772368186712356,50,1,1
317,589055.0536,9725256.144,-0.25,94.93,95.18,94.68,0.5,91.4268,54.450684363884555,51.55114283557994,1.2132757484676266,0.31100332068933834,13.942637867671188,1.4005049875966347,27.852551490372626,50,1,1
317,589055.0536,9725256.144,-0.75,94.43,94.68,94.18,0.5,89.1858,54.042298897358094,50.7089573676527,1.3538256426471478,0.5368403322053511,15.584966631459269,1.2383897492650173,27.233304006915898,50,1,1
317,589055.0536,9725256.144,-1.25,93.93,94.18,93.68,0.5,84.3031,57.12333031169672,52.66744141081408,2.2739440637414283,1.8453858612553986,10.810818980559434,1.2103068760223528,28.203964127060566,50,1,1
317,589055.0536,9725256.144,-1.8,93.38,93.68,93.08,0.6,65.4722,53.88196083223108,45.46971627652652,7.5795416069721195,6.651375209630958,9.442927074391879,0.9928917616942764,27.55803110327742,50,1,1
318,589056.3136,9725158.644,-0.25,95.48,95.73,95.23,0.5,82.4366,53.13665989621115,51.65501166229562,1.809931532838569,0.6300347357848334,15.795433876457787,1.2676546788683667,27.68768891244908,50,1,1
318,589056.3136,9725158.644,-0.8,94.93,95.23,94.63,0.6,64.9275,54.078495811482036,49.92293915675177,3.6982314057987757,2.5263675638211853,13.673382603673328,1.4063748504100728,27.50300942127758,50,1,1
318,589056.3136,9725158.644,-1.35,94.38,94.63,94.13,0.5,86.01480000000001,54.747250724293956,51.36431666643415,3.3994934778665993,2.5444299074112826,12.734127801262108,1.1708045452643032,28.129845059222365,50,1,1
318,589056.3136,9725158.644,-1.85,93.88,94.13,93.63,0.5,74.0828,57.06365197859692,53.11399643641979,3.8019417462622904,3.0841474296327895,9.32221211401297,1.1872369672852536,29.031654095147594,50,1,1
318,589056.3136,9725158.644,-2.3,93.43,93.63,93.23,0.4,76.9663,54.18024369106998,50.36288250831858,4.656675369609816,4.116020888362828,9.919053085571218,1.1730252396178587,28.396322020156873,50,1,1
318,589056.3136,9725158.644,-2.8,92.93,93.23,92.63,0.6,65.3538,55.602147939370006,49.587610063990155,5.353459893686366,4.542190506137363,10.017622783985017,1.1568208550994736,28.19564237580676,50,1,1
318,589056.3136,9725158.644,-3.35,92.38,92.63,92.13,0.5,74.10679999999999,53.70634843631085,49.29793627575338,4.843323005446194,4.372117510134023,11.464334403860375,1.018384098355347,27.68838409835535,50,1,1
318,589056.3136,9725158.644,-3.85,91.88,92.13,91.63,0.5,70.913,57.231870906603866,51.662046183351436,4.969752857727074,4.705489044321916,7.510215492222864,1.0472334550787583,28.933889269950505,50,1,1
318,589056.3136,9725158.644,-4.3,91.43,91.63,91.23,0.4,56.394,54.693855009398156,48.6475042841437,5.495354860446146,4.935774678157251,10.854727843387595,0.9211408163989077,27.60854672482888,50,1,1
319,589057.8236,9725055.673,-0.25,97.59,97.84,97.34,0.5,86.0136,45.05813745733233,44.24287052280105,2.475672358789773,0.605539449575416,25.640751974106422,0.9994322293218749,24.51253378535488,50,1,1
319,589057.8236,9725055.673,-0.75,97.09,97.34,96.84,0.5,87.9584,59.24619468748863,55.45330579683123,1.1408992148561137,0.852394966256776,9.139171345772546,1.2238995377360207,29.786688178729946,50,1,1
319,589057.8236,9725055.673,-1.35,96.49,96.84,96.14,0.7,73.82390000000001,56.34668323402041,51.85639076234119,2.666198821790775,2.3207685424367988,11.76225601194193,1.0134753406417163,28.36147860787631,50,1,1
320,589054.5836,9724949.663,-0.25,98.75,99.0,98.5,0.5,90.3362,57.32429929862003,53.26243503047505,1.3519724982897223,0.4578607147522255,12.000991838266387,1.337635370980847,29.419695704490557,50,1,1
320,589054.5836,9724949.663,-0.75,98.25,98.5,98.0,0.5,85.9593,57.544286889260384,54.49164583238812,2.157240396327099,1.3079432801337376,10.232745264328585,1.3786606754592,29.040500411241133,50,1,1
320,589054.5836,9724949.663,-1.25,97.75,98.0,97.5,0.5,90.8904,57.62370337241338,53.79723503252269,1.925757599262408,1.1383986372598205,9.941405142897379,1.3927423083185904,29.37153153688398,50,1,1
320,589054.5836,9724949.663,-1.8,97.2,97.5,96.9,0.6,84.9002,57.8153504502934,55.224168122101005,1.740808758989967,0.8442495588938541,10.258926616191717,1.3008362665812332,29.532234809811992,50,1,1
320,589054.5836,9724949.663,-2.4,96.6,96.9,96.3,0.6,66.782,58.664495031595344,54.83401293162827,2.154856308586146,1.32266510736426,8.297128405857865,1.0990205294839925,29.433937845527236,50,1,1
321,589049.8936,9724845.463,-0.25,100.22,100.47,99.97,0.5,89.7441,41.11496761124129,40.165627846287386,1.559818746859125,0.20741819016514734,33.64869596107153,1.411801856612301,22.195153782811346,50,1,1
321,589049.8936,9724845.463,-0.75,99.72,99.97,99.47,0.5,87.1424,52.46972513954171,48.70433762783674,1.4399165871034076,0.1,16.130911229206447,1.5959283138862366,27.691291361036647,50,1,1
321,589049.8936,9724845.463,-1.25,99.22,99.47,98.97,0.5,89.3707,56.303853567220585,53.463171352579764,1.8683024525935235,0.9131878344916174,10.423231282735841,1.35814413448703,29.39637566898324,50,1,1
321,589049.8936,9724845.463,-1.75,98.72,98.97,98.47,0.5,81.3528,53.88277619700858,49.40851766380506,3.726383131250554,2.724591092132047,12.681314799244772,1.5025307549340652,27.90762936248046,50,1,1
321,589049.8936,9724845.463,-2.25,98.22,98.47,97.97,0.5,71.5272,55.038233231553875,50.931977590343266,3.7857398304421266,3.160741920556096,9.961994465042672,1.3741918179377914,28.78307497008132,50,1,1
321,589049.8936,9724845.463,-2.75,97.72,97.97,97.47,0.5,82.48230000000001,55.3822448452577,51.37945789581522,3.999992228635719,2.896116475898465,10.985909825501954,1.1827480926210834,28.54778718585684,50,1,1
321,589049.8936,9724845.463,-3.25,97.22,97.47,96.97,0.5,84.9819,55.803230099585925,52.30330164893936,3.3638996233315566,2.810610245240457,11.035704779488338,1.1283553109544502,28.76611264751671,50,1,1
321,589049.8936,9724845.463,-3.75,96.72,96.97,96.47,0.5,73.6561,54.485433372117186,51.41899966873077,5.286413718619368,4.533392020484387,11.150325947206001,0.9691531251315234,27.890210559614207,50,1,1
322,589052.5236,9724739.153,-0.25,99.11,99.36,98.86,0.5,90.4807,51.015458220371855,48.64559417864804,0.9964267363095112,0.28432374639011415,20.251281124040815,1.5667468443546524,25.885791520180547,50,1,1
322,589052.5236,9724739.153,-0.75,98.61,98.86,98.36,0.5,89.80300000000001,56.5478605391802,55.17710036858457,1.1358420498201618,0.4774062336447557,11.582620179726735,1.5345715800140305,29.108650290079396,50,1,1
322,589052.5236,9724739.153,-1.25,98.11,98.36,97.86,0.5,91.65880000000001,58.481466460394415,56.7417348743383,1.6506589983722237,0.5541454666655029,6.808023004883327,1.2179143628325921,30.529389425783446,50,1,1
322,589052.5236,9724739.153,-1.75,97.61,97.86,97.36,0.5,91.41480000000001,57.668827925018704,56.43947638675575,1.7194217019563571,0.6672202312973391,8.684090486442019,1.1922765132123025,29.843133781400823,50,1,1
322,589052.5236,9724739.153,-2.25,97.11,97.36,96.86,0.5,87.961,57.05923142074328,54.41929974647854,1.9662510658132584,0.7570374938893374,9.59985095667398,0.9984768249565149,29.60422016575528,50,1,1
322,589052.5236,9724739.153,-2.75,96.61,96.86,96.36,0.5,87.7828,58.688469404029036,57.347850148320624,2.160280601666841,0.8941188934506532,6.742067603220677,0.9310135470730029,30.37533744651572,50,1,1
322,589052.5236,9724739.153,-3.3,96.06,96.36,95.76,0.6,74.4744,56.02389971050455,51.65305233073378,4.410126506557958,3.3765170743235258,9.172225422427035,0.9430560085076215,28.40848004549214,50,1,1
323,589063.8436,9724647.372,-0.25,99.5,99.75,99.25,0.5,86.9963,49.53547093956869,48.04082433390845,1.3191136749493944,0.1,21.527055300052993,1.551175883342165,25.763028174761455,50,1,1
323,589063.8436,9724647.372,-0.75,99.0,99.25,98.75,0.5,80.3794,52.582467200551385,51.88851023894182,1.6297850220330083,0.553412842096358,15.085853237272236,1.4116342010515133,27.374452462944483,50,1,1
323,589063.8436,9724647.372,-1.25,98.5,98.75,98.25,0.5,85.9057,56.21904147454709,55.833024095025124,1.6979721345615018,0.501148664174787,10.800485816424288,1.1449480395363756,28.475964270124102,50,1,1
323,589063.8436,9724647.372,-1.75,98.0,98.25,97.75,0.5,78.9648,57.28112685652341,53.946951021214524,2.411021315826799,1.7428270824468626,8.649487265211842,1.1107067706117157,28.726421899377954,50,1,1
323,589063.8436,9724647.372,-2.25,97.5,97.75,97.25,0.5,67.30850000000001,52.64718982000787,48.30682378897167,4.251156079841327,3.0123441615843465,13.805620359984252,0.9824814993648646,26.410632044986887,50,1,1
323,589063.8436,9724647.372,-2.75,97.0,97.25,96.75,0.5,61.533199999999994,52.76624497182009,46.067992457730135,6.661152613548459,4.398221157033927,12.52538661730578,0.9166771190186761,25.805787656094598,50,1,1
323,589063.8436,9724647.372,-3.25,96.5,96.75,96.25,0.5,68.1036,55.85084245766743,50.813690025196905,5.011761704227089,4.140867407890332,9.195699751554985,0.8423633640512397,27.781534015822952,50,1,1
323,589063.8436,9724647.372,-3.75,96.0,96.25,95.75,0.5,64.7794,54.88033000460023,49.009887207970436,6.342451736200088,5.444395625769921,9.57651906779007,0.8438563957060423,26.75403670920077,50,1,1
323,589063.8436,9724647.372,-4.2,95.55,95.75,95.35,0.4,59.4598,54.43988421084497,46.96144878052062,7.014219479379345,6.084154760022738,10.545113084806877,0.8120500808949912,26.42941422944578,50,1,1
324,589065.7836,9724552.882,-0.25,98.8,99.05,98.55,0.5,90.32310000000001,52.26924737082762,50.05361865569273,0.9863465935070872,0.34951989026063096,16.162604481024236,1.2172848651120256,27.49751989026063,50,1,1
324,589065.7836,9724552.882,-0.75,98.3,98.55,98.05,0.5,90.4287,56.55112076807474,54.66688826224418,1.1466852271458066,0.3054310257694736,12.516324308543636,1.240650866373176,28.425769873944887,50,1,1
324,589065.7836,9724552.882,-1.25,97.8,98.05,97.55,0.5,93.0137,57.79536734911094,55.575542041656234,1.0919973466274324,0.4941389795266719,8.363004589646472,1.298734590710831,30.464622144909843,50,1,1
324,589065.7836,9724552.882,-1.75,97.3,97.55,97.05,0.5,82.7324,57.465190711257016,53.90749193302746,2.680528151002509,2.1598548573473026,8.125008775280302,1.1185571795330487,30.02564436665683,50,1,1
324,589065.7836,9724552.882,-2.25,96.8,97.05,96.55,0.5,74.7957,54.75544318857902,48.031856711014136,6.072334206378175,4.316528353902698,10.464964481915406,0.9755636727779807,27.96362986909675,50,1,1
325,589076.8036,9724459.212,-0.25,99.34,99.59,99.09,0.5,82.0897,45.32469601423809,43.28797911065578,1.9415990581035139,0.40494665713238087,27.913084676883948,1.3853312169492642,24.080641956299022,50,1,1
325,589076.8036,9724459.212,-0.75,98.84,99.09,98.59,0.5,65.1229,50.82027855485551,46.7447630372726,3.0669998602642083,2.1416905497144634,17.51813469762557,1.4718666997323524,26.658249336254986,50,1,1
325,589076.8036,9724459.212,-1.25,98.34,98.59,98.09,0.5,76.452,56.150563653011034,52.82897597969968,2.89089912624915,2.559774138021242,9.016164354104536,1.3809934547166849,29.335405718620834,50,1,1
325,589076.8036,9724459.212,-1.75,97.84,98.09,97.59,0.5,80.33699999999999,56.44944428594547,52.06282759998507,4.356426366431408,4.245863648132243,7.986013590251069,1.1715130799009175,29.264908754372215,50,1,1
325,589076.8036,9724459.212,-2.25,97.34,97.59,97.09,0.5,74.80170000000001,54.704063010600024,47.157982521787595,6.992506483141426,5.972737189128054,9.357955021075723,1.0479826140314992,27.757463894537153,50,1,1
325,589076.8036,9724459.212,-2.75,96.84,97.09,96.59,0.5,72.6903,53.682567297149696,46.23557322503829,6.961583380451037,5.94190844720685,9.832488598891462,1.0102114670045386,27.65897239384072,50,1,1
325,589076.8036,9724459.212,-3.25,96.34,96.59,96.09,0.5,67.5153,50.537664662676455,42.99889285095379,8.322117919938147,7.124892024474453,13.821519055680714,0.8846780063185677,25.7829851900236,50,1,1
326,589080.7936,9724364.142,-0.25,97.49,97.74,97.24,0.5,85.9692,52.3697327159029,48.45253223014753,2.789703068075543,1.225486725478427,16.29055568040647,1.4044454432517692,27.376704101003607,50,1,1
326,589080.7936,9724364.142,-0.75,96.99,97.24,96.74,0.5,89.11179999999999,56.95725770773344,55.02507602809056,2.722298972751084,1.3179269614125178,9.161994808768311,1.1923467913340322,28.97289440006823,50,1,1
326,589080.7936,9724364.142,-1.25,96.49,96.74,96.24,0.5,82.3746,50.69781077905082,47.027201973666635,4.6487659909729455,2.2189471196218253,16.582141842266914,1.078273989797826,25.58448795502497,50,1,1
326,589080.7936,9724364.142,-1.75,95.99,96.24,95.74,0.5,77.1782,50.72016399190445,45.48098583278698,5.416391151905589,3.61844011003107,17.121477466434822,0.8834422906986686,25.270082423534102,50,1,1
326,589080.7936,9724364.142,-2.25,95.49,95.74,95.24,0.5,58.3133,53.43425729636293,45.75560577089618,8.318864238518485,6.6181770539482425,9.614575817180643,0.843308902085802,26.333897447066107,50,1,1
327,589082.5736,9724265.381,-0.25,99.1,99.35,98.85,0.5,91.9615,50.466222169059876,48.084486062102066,2.2735152808512256,0.7112505581139934,18.120494795104474,1.5956897212420416,26.542990813546975,50,1,1
327,589082.5736,9724265.381,-0.75,98.6,98.85,98.35,0.5,82.5637,52.74172415722648,50.12395165793199,2.7703952354363963,1.7891576576631132,13.75623242296554,1.5604989783645837,27.949005711953316,50,1,1
327,589082.5736,9724265.381,-1.25,98.1,98.35,97.85,0.5,76.3155,50.861440374497974,46.49744727217931,3.77097951530161,2.7227463949001187,16.54049383152833,1.3190407610511627,26.518311193663152,50,1,1
327,589082.5736,9724265.381,-1.75,97.6,97.85,97.35,0.5,71.6553,52.339680030646726,47.10564791439014,5.211206965849002,4.048200112203843,12.843191341045255,1.152801642027875,27.21961228967013,50,1,1
327,589082.5736,9724265.381,-2.25,97.1,97.35,96.85,0.5,74.9313,53.480308673411514,48.18582371585706,5.291269512206514,4.539749618650684,11.214091389045699,1.0581154884540909,27.753319118979658,50,1,1
327,589082.5736,9724265.381,-2.8,96.55,96.85,96.25,0.6,58.7119,53.256735796320676,45.69502546843144,7.8274647183961,6.536004673669223,9.636783571984553,0.991597250301898,27.328709331498384,50,1,1
328,589161.7539,9725363.694,-0.25,94.45,94.7,94.2,0.5,76.403,50.65742490478122,45.68817083753255,2.4311992002931824,0.7275485910239126,19.50142890331531,1.12273718963915,25.08867711346413,50,1,1
328,589161.7539,9725363.694,-0.75,93.95,94.2,93.7,0.5,83.4884,44.16058262584981,39.99644890787223,2.668385128952046,0.40736278333277437,28.718255506154144,1.1337243736854459,22.114586044288785,50,1,1
328,589161.7539,9725363.694,-1.25,93.45,93.7,93.2,0.5,79.3013,47.43027890841638,40.437075142526034,2.3819167630291056,0.9058875655254076,25.444909208297975,0.9986454093438569,22.991750799797735,50,1,1
328,589161.7539,9725363.694,-1.75,92.95,93.2,92.7,0.5,61.8005,51.48260682195127,43.791341608886654,6.1841067661264875,5.500507934401825,14.742169916101002,0.9051860826368718,24.90813917363128,50,1,1
328,589161.7539,9725363.694,-2.25,92.45,92.7,92.2,0.5,65.8763,53.99726555377275,46.88047605588049,6.310270318764108,5.942370892111428,10.99531758766051,0.8658983306591294,25.923241490490508,50,1,1
328,589161.7539,9725363.694,-2.75,91.95,92.2,91.7,0.5,79.8073,55.12183341874741,50.775425586381196,3.4520603127784053,2.7493047365341265,12.051846878668995,1.123791020370317,26.85745128829067,50,1,1
328,589161.7539,9725363.694,-3.25,91.45,91.7,91.2,0.5,89.5159,55.44769066501035,51.64566463834917,1.988059372692449,1.6624533607995897,11.899745667529455,1.156118745384898,27.994576138987597,50,1,1
328,589161.7539,9725363.694,-3.75,90.95,91.2,90.7,0.5,82.753,57.499907609391805,52.91731962829142,2.7567116745012266,2.394646265392191,9.973423349002452,1.0275684168549781,26.93472814278637,50,1,1
328,589161.7539,9725363.694,-4.25,90.45,90.7,90.2,0.5,62.6322,58.47650227518753,51.087966801421636,5.079585005795741,4.240763586461916,5.847890767049537,0.9653365457384541,28.45358768333222,50,1,1
329,589160.0239,9725261.924,-0.25,96.24,96.49,95.99,0.5,90.46950000000001,51.8696971034437,50.32781562405009,1.6216237041212784,0.5914656608028119,16.684112826974836,1.5407619860837076,27.451463810455458,50,1,1
329,589160.0239,9725261.924,-0.75,95.74,95.99,95.49,0.5,90.96809999999999,55.57410619766709,52.63247514238509,1.846838375210651,0.7917596783927554,9.90755257282498,1.4642489949773603,29.518755658302197,50,1,1
329,589160.0239,9725261.924,-1.25,95.24,95.49,94.99,0.5,88.30619999999999,52.87084015505142,49.102620618937294,2.4770015400957126,0.9813857282954086,14.665475334687713,1.457502963551823,27.86547682835407,50,1,1
329,589160.0239,9725261.924,-1.75,94.74,94.99,94.49,0.5,81.65899999999999,54.78130947721623,51.37324936871625,2.9049789710870817,2.499107160264025,10.58862436718549,1.497073074615168,29.011974067769625,50,1,1
329,589160.0239,9725261.924,-2.25,94.24,94.49,93.99,0.5,81.0513,55.746169260702786,51.86006381513929,3.51160724257353,2.8064297117998103,9.232994468935106,1.4139546620473697,28.977330538806903,50,1,1
329,589160.0239,9725261.924,-2.8,93.69,93.99,93.39,0.6,79.4727,56.04512837741766,51.83938884673605,4.364449432320785,3.151950528923769,8.150169821838192,1.206761252606241,28.620204971015202,50,1,1
330,589163.2539,9725161.354,-0.25,96.53,96.78,96.28,0.5,84.5728,49.177435851715906,46.06476203696696,1.7390911794335764,1.2093341263384918,22.774260404054257,1.4061217708293918,25.38824375094593,50,1,1
330,589163.2539,9725161.354,-0.75,96.03,96.28,95.78,0.5,69.0128,55.48827333769968,50.9576323986275,3.098201437994111,2.1782500028980136,12.239289056522848,1.4026058064590916,27.71572734912944,50,1,1
330,589163.2539,9725161.354,-1.25,95.53,95.78,95.28,0.5,75.01939999999999,54.2719030117543,49.956482349898835,3.486582678613799,2.8428033308717486,13.396928242561259,1.281827553939381,27.200968808068314,50,1,1
331,589159.6438,9725049.963,-0.25,98.42,98.67,98.17,0.5,80.4387,51.54704323167829,46.094503118523804,2.991628641437517,2.005657933308221,16.788436725108685,1.6096463791682363,26.022222673911934,50,1,1
331,589159.6438,9725049.963,-0.75,97.92,98.17,97.67,0.5,68.6541,52.70978970229017,47.69639696391038,2.948123801783142,2.0702445811684953,14.791505340540478,1.6687280410055625,27.14362577763018,50,1,1
331,589159.6438,9725049.963,-1.25,97.42,97.67,97.17,0.5,80.7269,54.78511825921719,51.0705701915966,3.002601943094557,2.3607128528408743,10.984559595376508,1.3691132001848205,28.11800395159482,50,1,1
331,589159.6438,9725049.963,-1.75,96.92,97.17,96.67,0.5,80.6845,57.697896058102856,53.2358566725951,2.8653132398416052,2.3679560721080253,8.110481123388011,1.1339048764012913,29.265267173992523,50,1,1
331,589159.6438,9725049.963,-2.25,96.42,96.67,96.17,0.5,75.4726,55.6445907441906,50.24339543092459,4.149492274017326,3.6973643693207867,8.976780299075427,1.1299846672832259,28.280877457514382,50,1,1
331,589159.6438,9725049.963,-2.75,95.92,96.17,95.67,0.5,71.6854,54.47915011982914,46.84635683137709,4.973158182837788,4.580162264561543,10.82206365033884,0.9448988608559066,27.4351419061622,50,1,1
332,589156.3838,9724945.363,-0.25,98.62,98.87,98.37,0.5,89.7942,52.75087216769012,50.0594833419085,1.146222121250593,0.39032898895474316,17.584897325216996,1.469991159785376,27.715235154386363,50,1,1
332,589156.3838,9724945.363,-0.75,98.12,98.37,97.87,0.5,87.90100000000001,54.79170244252056,51.376160985654316,1.6396243819751768,0.7473170953686534,13.679682893254911,1.5909121989510926,28.500619528788068,50,1,1
332,589156.3838,9724945.363,-1.25,97.62,97.87,97.37,0.5,85.0327,57.179620442488584,52.88915609641938,2.5013292403981056,1.6205362172434836,9.517196162182314,1.6919244114323078,29.44841395369075,50,1,1
332,589156.3838,9724945.363,-1.75,97.12,97.37,96.87,0.5,88.45159999999998,59.359182337006914,56.63278980595038,1.8181647454653167,0.9265159703159696,6.7980439471982415,1.351811779549494,29.591927833979266,50,1,1
332,589156.3838,9724945.363,-2.25,96.62,96.87,96.37,0.5,70.3535,58.30133849772932,52.43423664778583,4.487850583126639,3.4029323345675766,7.360370244550733,1.221303076605997,28.756336230606863,50,1,1
332,589156.3838,9724945.363,-2.75,96.12,96.37,95.87,0.5,71.887,56.39665341438647,45.531580452654865,6.009226424805598,4.631937679969953,8.475440065658603,1.0675936956612462,27.51050192663486,50,1,1
332,589156.3838,9724945.363,-3.25,95.62,95.87,95.37,0.5,65.5005,55.63013069365882,48.26311670139922,7.053682941351592,5.627674903245013,8.168726704376303,0.9950294730574575,27.5828904435844,50,1,1
333,589157.9138,9724842.703,-0.25,99.88,100.13,99.63,0.5,74.1558,55.27269762580945,51.934616582924065,2.213654145731015,1.0988737199248069,12.552979543070132,1.7389777859587516,28.07219278330218,50,1,1
333,589157.9138,9724842.703,-0.75,99.38,99.63,99.13,0.5,86.3781,54.924553306914596,51.59913298625461,2.1228726841641574,1.1441626558120634,12.715316476051221,1.4260433836817432,28.241566559116258,50,1,1
